source_namespace	source_id	task_id	requirement_id	acceptance_id	check_id	role	disposition
HIST	EARLY-040	TASK-010	R-002	AC-002	CHK-006	primary	Restore focus only after successful live publication validates historical opener; retain original key until settlement; invalid opener reconciles. Source disposition: accepted_later_supersession. Exact source: docs/refactoring-plan/history-early-obligations.tsv:41.
HIST	EARLY-041	TASK-010	R-002	AC-002	CHK-006	primary	Explicit fallback typing owner selected from complete geometry independently of navigation focus; conditional caret offers obey sameowner/layer declaration and final admission. Source disposition: accepted_later_extension. Exact source: docs/refactoring-plan/history-early-obligations.tsv:42.
HIST	EARLY-042	TASK-009	R-002	AC-002	CHK-006	primary	Select elapsed or absolute simulation feedback policy before init; simulation advances only from admitted domain coalesced step, never draw/inputcount/walltime. Source disposition: accepted_later_extension. Exact source: docs/refactoring-plan/history-early-obligations.tsv:43.
HIST	EARLY-042	TASK-051	R-002	AC-002	CHK-006	primary	Select elapsed or absolute simulation feedback policy before init; simulation advances only from admitted domain coalesced step, never draw/inputcount/walltime. Source disposition: accepted_later_extension. Exact source: docs/refactoring-plan/history-early-obligations.tsv:43.
HIST	EARLY-042	TASK-055	R-002	AC-002	CHK-006	primary	Select elapsed or absolute simulation feedback policy before init; simulation advances only from admitted domain coalesced step, never draw/inputcount/walltime. Source disposition: accepted_later_extension. Exact source: docs/refactoring-plan/history-early-obligations.tsv:43.
HIST	EARLY-043	TASK-028	R-002	AC-002	CHK-006	primary	Bindings, visible hints and semantic actions share declarations; menu action+Chord no synthesized keys/string-label dispatch; app domain exceptions remain app-owned. Source disposition: accepted_subject_to_pinned_app_copy. Exact source: docs/refactoring-plan/history-early-obligations.tsv:44.
HIST	EARLY-043	TASK-030	R-002	AC-002	CHK-006	primary	Bindings, visible hints and semantic actions share declarations; menu action+Chord no synthesized keys/string-label dispatch; app domain exceptions remain app-owned. Source disposition: accepted_subject_to_pinned_app_copy. Exact source: docs/refactoring-plan/history-early-obligations.tsv:44.
HIST	EARLY-044	TASK-013	R-002	AC-002	CHK-006	primary	ratatui-core CellWidth is width source; segmentation in text; use set_stringn without pretruncate; reset wide shadow cells; preserve raw vocabulary through curated reexports. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:45.
HIST	EARLY-044	TASK-068	R-002	AC-002	CHK-006	primary	ratatui-core CellWidth is width source; segmentation in text; use set_stringn without pretruncate; reset wide shadow cells; preserve raw vocabulary through curated reexports. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:45.
HIST	EARLY-045	TASK-009	R-002	AC-002	CHK-006	primary	Backend-free core owns KeyCode/modifier/input vocabulary; optional terminal adapter retains exhaustive conversion; no direct crossterm/ratatui umbrella. Current source correction: Historical §25 nonoptional backend vocabulary dependency is superseded by4e84b744 own keys and optional adapter; do not reintroduce backend through feature unification.. Exact full source clause/proof: historical-obligations-canonical.tsv EARLY-045. Source disposition: accepted_later_supersession. Exact source: docs/refactoring-plan/history-early-obligations.tsv:46.
HIST	EARLY-045	TASK-068	R-002	AC-002	CHK-006	primary	Backend-free core owns KeyCode/modifier/input vocabulary; optional terminal adapter retains exhaustive conversion; no direct crossterm/ratatui umbrella. Current source correction: Historical §25 nonoptional backend vocabulary dependency is superseded by4e84b744 own keys and optional adapter; do not reintroduce backend through feature unification.. Exact full source clause/proof: historical-obligations-canonical.tsv EARLY-045. Source disposition: accepted_later_supersession. Exact source: docs/refactoring-plan/history-early-obligations.tsv:46.
HIST	EARLY-046	TASK-009	R-002	AC-002	CHK-006	primary	ADJ-13 exact private backend broker exception and production AST integration preserve all other original global-state prohibitions. Source disposition: accepted with explicit ADJ-13 backend lifecycle exception. Exact source: docs/refactoring-plan/history-early-obligations.tsv:47.
HIST	EARLY-046	TASK-068	R-002	AC-002	CHK-006	primary	Safe Rust, reasoned expects, no broad restriction allow group, no globals/env mutation in tests; no spinloop to avoid handling impossible branch. Source disposition: accepted with explicit ADJ-13 backend lifecycle exception. Exact source: docs/refactoring-plan/history-early-obligations.tsv:47.
HIST	EARLY-046	TASK-069	R-004	AC-004	CHK-001	disposition	Safe Rust, reasoned expects, no broad restriction allow group, no globals/env mutation in tests; no spinloop to avoid handling impossible branch. Source disposition: accepted with explicit ADJ-13 backend lifecycle exception. Exact source: docs/refactoring-plan/history-early-obligations.tsv:47.
HIST	EARLY-046	TASK-072	R-002	AC-011	CHK-013	primary	Independently qualify exact broker positive and forbidden global-state/cfg/type/path/alias mutations against the submitted checker. Source disposition: accepted with explicit ADJ-13 backend lifecycle exception. Exact source: docs/refactoring-plan/history-early-obligations.tsv:47.
HIST	EARLY-047	TASK-016	R-002	AC-002	CHK-006	primary	Secrets nonClone/nonEq/nonSerialize and redacted; sensitive direct state before begin; expose crate-private; policy-aware mask never copies real tail. Source disposition: accepted_security_tightening. Exact source: docs/refactoring-plan/history-early-obligations.tsv:48.
HIST	EARLY-048	TASK-019	R-002	AC-002	CHK-006	primary	Public FormState errors always generic; private Form draw consults current owner data for plain detail; hidden/inactive reconcile; owner zeroizes on cancel/dismiss. Source disposition: accepted_security_tightening. Exact source: docs/refactoring-plan/history-early-obligations.tsv:49.
HIST	EARLY-048	TASK-052	R-002	AC-002	CHK-006	primary	Public FormState errors always generic; private Form draw consults current owner data for plain detail; hidden/inactive reconcile; owner zeroizes on cancel/dismiss. Source disposition: accepted_security_tightening. Exact source: docs/refactoring-plan/history-early-obligations.tsv:49.
HIST	EARLY-049	TASK-031	R-002	AC-002	CHK-006	primary	Every public component has real Conformance case and applicable semantic matrix, exact named test inventory, all runnable external examples and author proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:50.
HIST	EARLY-049	TASK-066	R-003	AC-003	CHK-005	preservation	Every public component has real Conformance case and applicable semantic matrix, exact named test inventory, all runnable external examples and author proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:50.
HIST	EARLY-049	TASK-068	R-002	AC-002	CHK-006	primary	Every public component has real Conformance case and applicable semantic matrix, exact named test inventory, all runnable external examples and author proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:50.
HIST	EARLY-049	TASK-071	R-003	AC-003	CHK-005	preservation	Every public component has real Conformance case and applicable semantic matrix, exact named test inventory, all runnable external examples and author proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:50.
HIST	EARLY-049	TASK-073	R-002	AC-002	CHK-006	primary	Every public component has real Conformance case and applicable semantic matrix, exact named test inventory, all runnable external examples and author proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:50.
HIST	EARLY-050	TASK-068	R-002	AC-002	CHK-006	primary	Executable artifact named as present must exist or be explicitly open; suppression names kind/expiry; satisfied/zero-hit suppressions fail. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:51.
HIST	EARLY-050	TASK-072	R-002	AC-002	CHK-006	primary	Executable artifact named as present must exist or be explicitly open; suppression names kind/expiry; satisfied/zero-hit suppressions fail. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:51.
HIST	EARLY-051	TASK-065	R-002	AC-002	CHK-006	primary	Library import closure excludes apps; each app has unpublished lib plus thinbin; curated root/author surface sufficient for external consumer. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:52.
HIST	EARLY-051	TASK-068	R-002	AC-002	CHK-006	primary	Library import closure excludes apps; each app has unpublished lib plus thinbin; curated root/author surface sufficient for external consumer. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:52.
HIST	EARLY-052	TASK-065	R-002	AC-002	CHK-006	primary	Staging rename timing is historical and corrected afterSlice7; add app and remove same root bin/default-run atomically; retain frozen root baseline paths. Current source correction: Do not resurrect beginningSlice5 rename or move frozen beforeimage; fresh app baseline is separate.. Exact full source clause/proof: historical-obligations-canonical.tsv EARLY-052. Source disposition: accepted_later_correction_direct_source_join_complete. Exact source: docs/refactoring-plan/history-early-obligations.tsv:53.
HIST	EARLY-052	TASK-066	R-003	AC-003	CHK-005	preservation	Staging rename timing is historical and corrected afterSlice7; add app and remove same root bin/default-run atomically; retain frozen root baseline paths. Current source correction: Do not resurrect beginningSlice5 rename or move frozen beforeimage; fresh app baseline is separate.. Exact full source clause/proof: historical-obligations-canonical.tsv EARLY-052. Source disposition: accepted_later_correction_direct_source_join_complete. Exact source: docs/refactoring-plan/history-early-obligations.tsv:53.
HIST	EARLY-053	TASK-019	R-002	AC-002	CHK-006	primary	Library owns modal chrome/lifecycle, Form composition, choice/facts Dialog conveniences and binding-fed HelpOverlay; remove duplicate form/modal/help engines. Source disposition: accepted_with_Field_Form_amendments. Exact source: docs/refactoring-plan/history-early-obligations.tsv:54.
HIST	EARLY-053	TASK-023	R-002	AC-002	CHK-006	primary	Library owns modal chrome/lifecycle, Form composition, choice/facts Dialog conveniences and binding-fed HelpOverlay; remove duplicate form/modal/help engines. Source disposition: accepted_with_Field_Form_amendments. Exact source: docs/refactoring-plan/history-early-obligations.tsv:54.
HIST	EARLY-053	TASK-030	R-002	AC-002	CHK-006	primary	Library owns modal chrome/lifecycle, Form composition, choice/facts Dialog conveniences and binding-fed HelpOverlay; remove duplicate form/modal/help engines. Source disposition: accepted_with_Field_Form_amendments. Exact source: docs/refactoring-plan/history-early-obligations.tsv:54.
HIST	EARLY-054	TASK-024	R-002	AC-002	CHK-006	primary	J8 reusable PickerChain owns staged loading/error/retry/back and caller-retained query; not the Jackin J6 browser app owner. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-054	TASK-030	R-002	AC-002	CHK-006	primary	J7 reusable Wizard owns step order/rewind retention; Steps stays display-only. Not the Jackin J6 browser app owner. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-054	TASK-042	R-002	AC-002	CHK-006	preservation	Additional Holla Files consumer of shared browsing components; cannot discharge original J6 Jackin domain composition, now explicitly owned051 with052/053/056 consumers. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-054	TASK-051	R-001	AC-001	CHK-004	primary	J6 Jackin browser domain composition uses shared Form/List/Dialog without host filesystem; intact JA-015 navigation/path/invalid/paste/wheel/cancel proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-054	TASK-052	R-001	AC-001	CHK-004	primary	J6 retained browser composition consumed by complete JA-017 editor-workdir flow. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-054	TASK-053	R-001	AC-001	CHK-004	primary	J6/J8 domain folder/provider composition consumed by complete JA-034 account flow; jobs and filesystem remain app-owned. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-054	TASK-056	R-001	AC-001	CHK-004	primary	J6 retained browser composition consumed by intact JA-059 simulated export/cancel/exit flow, not host filesystem output. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:55.
HIST	EARLY-055	TASK-015	R-002	AC-002	CHK-006	primary	Shared RowDecor/change slots, keyed tabs, meter threshold helper and modal stack/result routing replace duplicates without moving product policy into library. Source disposition: accepted_with_later_meter_policy. Exact source: docs/refactoring-plan/history-early-obligations.tsv:56.
HIST	EARLY-055	TASK-017	R-002	AC-002	CHK-006	primary	Shared RowDecor/change slots, keyed tabs, meter threshold helper and modal stack/result routing replace duplicates without moving product policy into library. Source disposition: accepted_with_later_meter_policy. Exact source: docs/refactoring-plan/history-early-obligations.tsv:56.
HIST	EARLY-055	TASK-020	R-002	AC-002	CHK-006	primary	Shared RowDecor/change slots, keyed tabs, meter threshold helper and modal stack/result routing replace duplicates without moving product policy into library. Source disposition: accepted_with_later_meter_policy. Exact source: docs/refactoring-plan/history-early-obligations.tsv:56.
HIST	EARLY-055	TASK-029	R-002	AC-002	CHK-006	primary	Shared RowDecor/change slots, keyed tabs, meter threshold helper and modal stack/result routing replace duplicates without moving product policy into library. Source disposition: accepted_with_later_meter_policy. Exact source: docs/refactoring-plan/history-early-obligations.tsv:56.
HIST	EARLY-056	TASK-008	R-004	AC-004	CHK-001	disposition	Original intentional visual changes require historical classification; all unlisted token/spacing/glyph/ellipsis/minimumcopy/rain/scenario changes were already regressions. Source disposition: historical_permission_superseded. Exact source: docs/refactoring-plan/history-early-obligations.tsv:57.
HIST	EARLY-056	TASK-069	R-004	AC-004	CHK-001	disposition	Original intentional visual changes require historical classification; all unlisted token/spacing/glyph/ellipsis/minimumcopy/rain/scenario changes were already regressions. Source disposition: historical_permission_superseded. Exact source: docs/refactoring-plan/history-early-obligations.tsv:57.
HIST	EARLY-057	TASK-018	R-002	AC-002	CHK-006	primary	RadioGroup caller value and ChipBar Add action were open in Q, later resolved§50; StatusBar hover primitive existed but lacked consumer, later resolved§51. Source disposition: historical_open_items_superseded. Exact source: docs/refactoring-plan/history-early-obligations.tsv:58.
HIST	EARLY-057	TASK-020	R-002	AC-002	CHK-006	primary	RadioGroup caller value and ChipBar Add action were open in Q, later resolved§50; StatusBar hover primitive existed but lacked consumer, later resolved§51. Source disposition: historical_open_items_superseded. Exact source: docs/refactoring-plan/history-early-obligations.tsv:58.
HIST	EARLY-057	TASK-028	R-002	AC-002	CHK-006	primary	RadioGroup caller value and ChipBar Add action were open in Q, later resolved§50; StatusBar hover primitive existed but lacked consumer, later resolved§51. Source disposition: historical_open_items_superseded. Exact source: docs/refactoring-plan/history-early-obligations.tsv:58.
HIST	EARLY-058	TASK-022	R-002	AC-002	CHK-006	primary	Grid detailed gutter adds real optional GUTTER/MARKER/CHANGE/ROW_NUMBER, rightreserve and partdefaults; keyed header ICON prefix optional and subordinate to explicit overrides. Source disposition: accepted_later_extension. Exact source: docs/refactoring-plan/history-early-obligations.tsv:59.
HIST	EARLY-059	TASK-066	R-003	AC-003	CHK-005	preservation	Retain original measured test inventory and distinguish measured Capsule baseline from estimate. Source disposition: accepted_correction. Exact source: docs/refactoring-plan/history-early-obligations.tsv:60.
HIST	EARLY-059	TASK-067	R-003	AC-003	CHK-005	preservation	Retain original measured test inventory and distinguish measured Capsule baseline from estimate. Source disposition: accepted_correction. Exact source: docs/refactoring-plan/history-early-obligations.tsv:60.
HIST	EARLY-059	TASK-071	R-003	AC-003	CHK-005	preservation	Retain original measured test inventory and distinguish measured Capsule baseline from estimate. Source disposition: accepted_correction. Exact source: docs/refactoring-plan/history-early-obligations.tsv:60.
HIST	EARLY-060	TASK-012	R-002	AC-002	CHK-006	primary	TrackAuto without measurement takes1cell besideFlex or equal remainder withoutFlex; measuredvariants use natural sizes; zeroalloc distribute_into serves RowUi columns with16track cap. Source disposition: accepted_historical_geometry_contract. Exact source: docs/refactoring-plan/history-early-obligations.tsv:61.
HIST	EARLY-060	TASK-015	R-002	AC-002	CHK-006	primary	TrackAuto without measurement takes1cell besideFlex or equal remainder withoutFlex; measuredvariants use natural sizes; zeroalloc distribute_into serves RowUi columns with16track cap. Source disposition: accepted_historical_geometry_contract. Exact source: docs/refactoring-plan/history-early-obligations.tsv:61.
HIST	EARLY-AMEND-001	TASK-012	R-002	AC-002	CHK-006	primary	Sizing resolution records no painted parts; painted-part evidence must come from actual instrumented paint paths. Source disposition: accepted correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:2.
HIST	EARLY-AMEND-001	TASK-031	R-002	AC-002	CHK-006	primary	Sizing resolution records no painted parts; painted-part evidence must come from actual instrumented paint paths. Source disposition: accepted correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:2.
HIST	EARLY-AMEND-001	TASK-073	R-002	AC-002	CHK-006	primary	Sizing resolution records no painted parts; painted-part evidence must come from actual instrumented paint paths. Source disposition: accepted correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:2.
HIST	EARLY-AMEND-002	TASK-014	R-004	AC-004	CHK-001	forbidden	Owners compose ScrollRegion update/draw directly; Ui constructs no components. Source disposition: accepted rejection. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:3.
HIST	EARLY-AMEND-003	TASK-008	R-004	AC-004	CHK-001	disposition	Baseline changes require complete key accounting and reviewable frame/capture evidence; missing or invalid BLESS_GUARD_BASE fails closed. Source disposition: accepted mechanism; oracle governs output. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:4.
HIST	EARLY-AMEND-003	TASK-069	R-004	AC-004	CHK-001	disposition	Baseline changes require complete key accounting and reviewable frame/capture evidence; missing or invalid BLESS_GUARD_BASE fails closed. Source disposition: accepted mechanism; oracle governs output. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:4.
HIST	EARLY-AMEND-004	TASK-008	R-004	AC-004	CHK-001	disposition	First-generation component keys are a closed set and never authorize later movement; inspect frames rather than opaque hashes. Source disposition: historical baseline classification. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:5.
HIST	EARLY-AMEND-004	TASK-066	R-003	AC-003	CHK-005	preservation	First-generation component keys are a closed set and never authorize later movement; inspect frames rather than opaque hashes. Source disposition: historical baseline classification. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:5.
HIST	EARLY-AMEND-005	TASK-022	R-002	AC-002	CHK-006	primary	Grid capability rejection checks syntax, not whitespace-sensitive text; a missing due Grid source cannot count as implementation proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:6.
HIST	EARLY-AMEND-005	TASK-065	R-002	AC-002	CHK-006	primary	Grid capability rejection checks syntax, not whitespace-sensitive text; a missing due Grid source cannot count as implementation proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:6.
HIST	EARLY-AMEND-005	TASK-072	R-002	AC-002	CHK-006	primary	Grid capability rejection checks syntax, not whitespace-sensitive text; a missing due Grid source cannot count as implementation proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:6.
HIST	EARLY-AMEND-006	TASK-067	R-002	AC-002	CHK-006	primary	Frozen pre-refactor root performance evidence and current library evidence are distinct datasets with corrected units. Source disposition: accepted evidence correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:7.
HIST	EARLY-AMEND-007	TASK-011	R-002	AC-002	CHK-006	primary	Regression proof exercises Clear geometry, keyed strip rendering, both cell boundaries, and actual ASCII glyph sets. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:8.
HIST	EARLY-AMEND-007	TASK-013	R-002	AC-002	CHK-006	primary	Regression proof exercises Clear geometry, keyed strip rendering, both cell boundaries, and actual ASCII glyph sets. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:8.
HIST	EARLY-AMEND-007	TASK-015	R-002	AC-002	CHK-006	primary	Regression proof exercises Clear geometry, keyed strip rendering, both cell boundaries, and actual ASCII glyph sets. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:8.
HIST	EARLY-AMEND-007	TASK-020	R-002	AC-002	CHK-006	primary	Regression proof exercises Clear geometry, keyed strip rendering, both cell boundaries, and actual ASCII glyph sets. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:8.
HIST	EARLY-AMEND-008	TASK-031	R-002	AC-002	CHK-006	primary	Any readiness API must paint its ICON affordance and declare REPORTS_STATUS; BUSY and ERROR cannot be narrowed out. Source disposition: accepted; oracle reconciliation required. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:9.
HIST	EARLY-AMEND-009	TASK-011	R-002	AC-002	CHK-006	primary	Mono fallbacks are a private static resolver stage with 20 generic entries, applied once after merged recipe rules and before author overrides. Source disposition: accepted supersession. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:10.
HIST	EARLY-AMEND-009	TASK-031	R-002	AC-002	CHK-006	primary	Mono fallbacks are a private static resolver stage with 20 generic entries, applied once after merged recipe rules and before author overrides. Source disposition: accepted supersession. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:10.
HIST	EARLY-AMEND-010	TASK-017	R-002	AC-002	CHK-006	primary	A popover losing focus dismisses without restoring its opener; modal traps have bidirectional nonempty wrapping proof. Source disposition: accepted; implementation checkpoint not fresh gate. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:11.
HIST	EARLY-AMEND-010	TASK-018	R-002	AC-002	CHK-006	primary	A popover losing focus dismisses without restoring its opener; modal traps have bidirectional nonempty wrapping proof. Source disposition: accepted; implementation checkpoint not fresh gate. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:11.
HIST	EARLY-AMEND-011	TASK-065	R-002	AC-002	CHK-006	primary	Each root binary and associated default-run are removed with the commit adding its replacement app. Source disposition: accepted staging invariant. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:12.
HIST	EARLY-AMEND-012	TASK-065	R-002	AC-002	CHK-006	primary	Application dispatch boundary uses actual rule25 and its real legacy allow-list; nonexistent apps/allow/dispatch.txt provides no enforcement. Source disposition: accepted evidence correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:13.
HIST	EARLY-AMEND-012	TASK-072	R-002	AC-002	CHK-006	primary	Application dispatch boundary uses actual rule25 and its real legacy allow-list; nonexistent apps/allow/dispatch.txt provides no enforcement. Source disposition: accepted evidence correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:13.
HIST	EARLY-AMEND-013	TASK-031	R-002	AC-002	CHK-006	primary	Reference state must not erase props-derived error/readiness. Source disposition: accepted invariant; original mechanism superseded. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:14.
HIST	EARLY-AMEND-014	TASK-012	R-002	AC-002	CHK-006	primary	Dialog body-slot draw returns R; one-slot containers use one body closure; SplitPane is the sole two-rectangle body exception. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:15.
HIST	EARLY-AMEND-014	TASK-023	R-002	AC-002	CHK-006	primary	Dialog body-slot draw returns R; one-slot containers use one body closure; SplitPane is the sole two-rectangle body exception. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:15.
HIST	EARLY-AMEND-014	TASK-027	R-002	AC-002	CHK-006	primary	Dialog body-slot draw returns R; one-slot containers use one body closure; SplitPane is the sole two-rectangle body exception. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:15.
HIST	EARLY-AMEND-015	TASK-018	R-002	AC-002	CHK-006	primary	RadioGroup::value(ItemKey) is identical in both phases, seeds only missing cursor during update, and controls checked draw. Source disposition: accepted; user-visible key semantics governed by oracle. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:16.
HIST	EARLY-AMEND-016	TASK-020	R-002	AC-002	CHK-006	primary	ChipBar add is a collection-level AddRequested action with Part::NEW and add(label); no sentinel ItemKey. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:17.
HIST	EARLY-AMEND-017	TASK-015	R-002	AC-002	CHK-006	primary	ChipBar checked membership uses canonical Checked in its reserved cell; component patches preserve caller META and owned geometry. Source disposition: accepted; oracle output controls. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:18.
HIST	EARLY-AMEND-017	TASK-020	R-002	AC-002	CHK-006	primary	ChipBar checked membership uses canonical Checked in its reserved cell; component patches preserve caller META and owned geometry. Source disposition: accepted; oracle output controls. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:18.
HIST	EARLY-AMEND-018	TASK-010	R-002	AC-002	CHK-006	primary	Uncaptured Move targets exactly one top live non-decorative part, changes hover without focus/activation; captured Move is Drag only. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:19.
HIST	EARLY-AMEND-019	TASK-010	R-002	AC-002	CHK-006	primary	Explicit effective Tab/ShiftTab/BackTab component bindings precede fallback ring traversal. Source disposition: accepted; oracle product mapping controls. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:20.
HIST	EARLY-AMEND-019	TASK-030	R-002	AC-002	CHK-006	primary	Explicit effective Tab/ShiftTab/BackTab component bindings precede fallback ring traversal. Source disposition: accepted; oracle product mapping controls. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:20.
HIST	EARLY-AMEND-020	TASK-028	R-002	AC-002	CHK-006	primary	Binding has ActionKey and Option<Chord>; owner-scoped add/remap/remove drives routing and hints from one resolver. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:21.
HIST	EARLY-AMEND-020	TASK-030	R-002	AC-002	CHK-006	primary	Binding has ActionKey and Option<Chord>; owner-scoped add/remap/remove drives routing and hints from one resolver. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:21.
HIST	EARLY-AMEND-021	TASK-010	R-002	AC-002	CHK-006	primary	Ui::reference makes complete subtree inert and targets only one owner/part with FOCUSED/FOCUS_VISIBLE/HOVERED/PRESSED. Source disposition: accepted supersession. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:22.
HIST	EARLY-AMEND-021	TASK-031	R-002	AC-002	CHK-006	primary	Ui::reference makes complete subtree inert and targets only one owner/part with FOCUSED/FOCUS_VISIBLE/HOVERED/PRESSED. Source disposition: accepted supersession. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:22.
HIST	EARLY-AMEND-022	TASK-031	R-002	AC-002	CHK-006	primary	Fixture::force couples real semantic data with optional reference state; Some(empty) is inert, None is live. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:23.
HIST	EARLY-AMEND-023	TASK-022	R-002	AC-002	CHK-006	primary	GridModel has three required methods; cell returns Option<CellRef> for ragged holes; CellRef align is Option<Align>. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:24.
HIST	EARLY-AMEND-024	TASK-021	R-002	AC-002	CHK-006	primary	Viewport caches complete usize wrapped-row prefix, appends suffix only, invalidates same-length edits explicitly and disables reuse at generation saturation. Source disposition: accepted correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:25.
HIST	EARLY-AMEND-025	TASK-021	R-002	AC-002	CHK-006	primary	Viewport warm frame has zero allocations/index visits and equal visible visits for1k/100k; cold reindex is report-only. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:26.
HIST	EARLY-AMEND-025	TASK-067	R-002	AC-002	CHK-006	primary	Viewport warm frame has zero allocations/index visits and equal visible visits for1k/100k; cold reindex is report-only. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:26.
HIST	EARLY-AMEND-026	TASK-019	R-002	AC-002	CHK-006	primary	Form has no cancel builder or public Reconcile implementation; enclosing owner controls cancellation and lifecycle. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:27.
HIST	EARLY-AMEND-027	TASK-019	R-002	AC-002	CHK-006	primary	Form reconciliation reads sensitivity before visibility filtering and zeroizes removed/shape/sensitivity-transitioned drafts. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:28.
HIST	EARLY-AMEND-028	TASK-016	R-002	AC-002	CHK-006	primary	Public FormState errors are generic; direct secret String begin requires sensitive state; expose is crate-private and masks accept SecretPolicy. Source disposition: accepted security boundary. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:29.
HIST	EARLY-AMEND-028	TASK-019	R-002	AC-002	CHK-006	primary	Public FormState errors are generic; direct secret String begin requires sensitive state; expose is crate-private and masks accept SecretPolicy. Source disposition: accepted security boundary. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:29.
